source_file	source_line	wc1_address	wc2_address	source_name	mapping_name	evidence	review_flags	status
src/brains.c	399	004068D0	00440F01	Mkickit	Mkickit	WC1-manual-verified		mapped
src/brains.c	415	00406910	00440F76	Mturn_n_kick	Mturn_n_kick	WC1-order-exact		mapped
src/brains.c	438	00406990	004410C0	Mroll_over	Mroll_over	WC1-manual-verified		mapped
src/brains.c	452	004069F0	00441146	Mhard_turn	Mhard_turn	WC1-callgraph-propagated		mapped
src/brains.c	469	00406A50	004411E1	Mfish_hook	Mfish_hook	WC1-fuzzy-followup		mapped
src/brains.c	511	00406B60	00441379	Mtry2tail	Mtry2tail	WC1-order-exact		mapped
src/brains.c	525	00406BD0	0044145A	Msplit_left	Msplit_left	WC1-order-exact		mapped
src/brains.c	540	00406C20	0044151B	Msplit_right	Msplit_right	WC1-order-exact		mapped
src/brains.c	555	00406C70	004415DC	Mgloat	ShipAiState25	WC1-fuzzy-followup		mapped
src/brains.c	580	00406D20	004416D5	Mtail_fire	Mtail_fire	WC1-manual-verified		mapped
src/brains.c	591	00406D80	00441742	Mzip_past	Mzip_past	WC1-manual-verified		mapped
src/brains.c	612	00406E10	00441C01	Mtarget_missile	Mtarget_missile	WC1-callgraph-propagated		mapped
src/brains.c	668	00406EC0	0044199B	Mram_missile	Mram_missile	WC1-fuzzy-low		mapped
src/brains.c	681	00406F20	00441A13	Mbuzz_debris	Mbuzz_debris	WC1-fuzzy-followup		mapped
src/brains.c	708	00406FB0	00441AFC	Mstrafe_enemy	Mstrafe_enemy	WC1-order-exact		mapped
src/brains.c	726	00407030	00441BC1	Mbest_strafe	Mbest_strafe	WC1-fuzzy-very-low		mapped
src/brains.c	736	00407060	00441D00	Msit_n_fire	Msit_n_fire	WC1-fuzzy-very-low		mapped
src/brains.c	755	004070D0	00441D71	Mstrafe_n_roll	Mstrafe_n_roll	WC1-fuzzy-very-low		mapped
src/brains.c	765	00407100	00441DB3	Mkill_missile	Mkill_missile	WC1-fuzzy-very-low		mapped
src/brains.c	788	004071B0	00441E9C	Msuicide_run	Msuicide_run	WC1-order-exact		mapped
src/brains.c	801	004071E0	00441EC8	Mget_distance	Mget_distance	WC1-fuzzy-low		mapped
src/brains.c	820	00407270	00441F86	general_zig	general_zig	WC1-callgraph-propagated		mapped
src/brains.c	853	00407350	0044210C	Mzig_zag	Mzig_zag	WC1-callgraph-single		mapped
src/brains.c	859	00407370	00442129	Mzig_zag_pitch	Mzig_zag_pitch	WC1-fuzzy-low		mapped
src/brains.c	865	00407390	00442146	Mcorkscrew	ShipAiState38	WC1-fuzzy-very-low		mapped
src/brains.c	891	00407450	00442252	Mveer_away	Mveer_away	WC1-fuzzy-followup		mapped
src/brains.c	928	00407560	004423E2	ShipAiState44	ShipAiState44	WC1-callgraph-single-low		mapped
src/brains.c	935	00407580	00442404	Mtarget_laser	Mtarget_laser	WC1-manual-verified		mapped
src/brains.c	941	004075A0	00442421	Mrout_me	Mrout_me	WC1-manual-verified		mapped
src/brains.c	947	004075B0	004424C2	Mnone	Mnone	WC1-manual-verified		mapped
src/brains.c	953	004075C0	004424CD	Mreset	ShipAiState03	WC1-fuzzy-followup		mapped
src/brains.c	959	004075D0	004424E4	perform_maneuver	perform_maneuver	WC1-fuzzy-followup		mapped
src/brains.c	1108	00407710	00447170	GetShapeFrameExtent	GetShapeFrameExtent	WC1-fuzzy-followup		mapped
src/brains.c	1119	00407750		AnimateScrambleWalk				unmapped
src/brains.c	1296	00407C90		DrawScrambleActor				unmapped
src/brains.c	1355	00407D90		ConfigureScrambleActor				unmapped
src/brains.c	1377	00407E10		DrawScrambleFrame				unmapped
src/brains.c	1512	00408200		scramble				unmapped
src/brains.c	1671	00408650		landing				unmapped
src/brains.c	1859	00408B30		funeral_player				unmapped
src/brains.c	1936	00408D50		funeral_wingman				unmapped
src/brains.c	1959	00408DE0		RunWc1FuneralSequence				unmapped
src/brains.c	2249	004094E0	00409C1A	RunCampaignGameLoop	RunCampaignGameLoop	WC1-manual-verified		mapped
src/brains.c	2368		0040A27A	LoadStartingCampaignGlobals	LoadStartingCampaignGlobals	WC2-only		wc2-only
src/brains.c	2368		00409850	InitializeNewPilotCampaign	InitializeNewPilotCampaign	WC2-only		wc2-only
src/brains.c	2377		0040A2A3	RunSelectedCampaign	RunSelectedCampaign	WC2-only		wc2-only
src/brains.c	2383	00409760	00442770	cruise_home	cruise_home	WC1-fuzzy-very-low		mapped
src/brains.c	2425	004098C0		fail				unmapped
src/brains.c	2431	004098D0		coming_home				unmapped
src/brains.c	2461	004099C0	00442B78	run_away	run_away	WC1-fuzzy-low		mapped
src/brains.c	2491	00409AC0	00442CC3	check_engage_target	check_engage_target	WC1-callgraph-propagated		mapped
src/brains.c	2503	00409B10	00442D58	check_destroy_target	check_destroy_target	WC1-fuzzy-followup		mapped
src/brains.c	2534	00409C20	00442EFC	maneuvering	maneuvering	WC1-callgraph-propagated		mapped
src/brains.c	2542	00409C50	00442F2D	formation_burst	formation_burst	WC1-callgraph-propagated		mapped
src/brains.c	2559	00409CE0	00442FE9	disallow_engage	disallow_engage	WC1-callgraph-single-low		mapped
src/brains.c	2565	00409CF0	00442FFD	allow_engage	allow_engage	WC1-fuzzy-medium		mapped
src/brains.c	2572	00409D10	0044301A	try2allow_engage	try2allow_engage	WC1-fuzzy-followup		mapped
src/brains.c	2607	00409D60	00443095	imperial_formation	imperial_formation	WC1-fuzzy-low		mapped
src/brains.c	2652	00409F00	004432EB	formation_break	formation_break	WC1-callgraph-propagated		mapped
src/brains.c	2674	00409F80	004433B1	imperial_wingman	imperial_wingman	WC1-fuzzy-followup		mapped
src/brains.c	2699	0040A030	00443499	kilrathi_wingman	kilrathi_wingman	WC1-fuzzy-very-low		mapped
src/brains.c	2739	0040A130	00443631	wingman_mission	wingman_mission	WC1-manual-verified		mapped
src/brains.c	2749	0040A160	0044366D	dist_from_home	dist_from_home	WC1-callgraph-single-low		mapped
src/brains.c	2755	0040A180	00443698	scan_and_lock	scan_and_lock	WC1-callgraph-propagated		mapped
src/brains.c	2764	0040A1C0	00443707	patrol_area	patrol_area	WC1-fuzzy-followup		mapped
src/brains.c	2813	0040A360	00443930	kilrathi_patrol	kilrathi_patrol	WC1-manual-verified		mapped
src/brains.c	2837	0040A400		imperial_wingleader				unmapped
src/brains.c	2843	0040A410	00443A08	cruise_to_destination	cruise_to_destination	WC1-fuzzy-followup		mapped
src/brains.c	2929	0040A540	00443C45	prepare_for_jump	prepare_for_jump	WC1-fuzzy-low		mapped
src/brains.c	2957	0040A630	00443D6E	accelerate_and_jump	accelerate_and_jump	WC1-manual-verified		mapped
src/brains.c	2965	0040A670	00443DBD	reach_warp	reach_warp	WC1-fuzzy-low		mapped
src/brains.c	2988	0040A710	00443EE9	warp_arrival	warp_arrival	WC1-fuzzy-very-low		mapped
src/brains.c	2997	0040A740	00443F28	return_to_buddy	return_to_buddy	WC1-fuzzy-followup		mapped
src/brains.c	3009	0040A7A0	00443FA2	escort_buddy	escort_buddy	WC1-fuzzy-low		mapped
src/brains.c	3017	0040A7D0	00443FE4	escort_mission	escort_mission	WC1-fuzzy-followup		mapped
src/brains.c	3054	0040A900	00444199	check_goal	check_goal	WC1-fuzzy-followup		mapped
src/brains.c	3063	0040A940	004441E5	streak_toward	streak_toward	WC1-fuzzy-low		mapped
src/brains.c	3078	0040A9B0	00444291	approach_and_engage	approach_and_engage	WC1-fuzzy-followup		mapped
src/brains.c	3109	0040AAC0	00444420	strike_mission	strike_mission	WC1-order-exact		mapped
src/brains.c	3147	0040ABB0	004446C9	return_to_master	return_to_master	WC1-fuzzy-followup		mapped
src/brains.c	3159	0040AC00	0044472C	defend_mission	defend_mission	WC1-fuzzy-followup		mapped
src/brains.c	3206	0040AD80	00444966	rendezvous_mission	rendezvous_mission	WC1-fuzzy-followup		mapped
src/brains.c	3222		00443E8C	split_patrol_mission	split_patrol_mission	WC2-only		wc2-only
src/brains.c	3240	0040AE80	00444ADC	ship_intelligence	ship_intelligence	WC1-fuzzy-followup		mapped
src/brains.c	3292	0040AF70	00444C80	orbit_sphere	orbit_sphere	WC1-fuzzy-followup		mapped
src/brains.c	3310	0040B010	00444D5C	tanker_intelligence	tanker_intelligence	WC1-fuzzy-very-low		mapped
src/brains.c	3332	0040B0C0	00444E51	destroyer_intelligence	destroyer_intelligence	WC1-callgraph-propagated		mapped
src/brains.c	3344	0040B110	00444EA7	stationary_intelligence	stationary_intelligence	WC1-manual-verified		mapped
src/brains.c	3353	0040B140	00445AAC	capital_ship_intelligence	capital_ship_intelligence	WC1-manual-verified		mapped
src/brains.c	3418	0040B320	00445D9A	futurion_intelligence	futurion_intelligence	WC1-fuzzy-low		mapped
src/brains.c	3438	0040B3A0	00446474	mine_intelligence	mine_intelligence	WC1-fuzzy-low		mapped
src/brains.c	3460	0040B430	00445E68	heat_seeking_missile_intelligence	heat_seeking_missile_intelligence	WC1-callgraph-propagated		mapped
src/brains.c	3522	0040B570	00446133	FF_missile_intelligence	FF_missile_intelligence	WC1-callgraph-propagated		mapped
src/brains.c	3560	0040B670	0044B200	set_sphere_point	set_sphere_point	WC1-callgraph-propagated		mapped
src/brains.c	3569	0040B6A0	0044B239	is_alive	is_alive	WC1-order-exact		mapped
src/brains.c	3589	0040B700	0044B257	check_futurion	check_futurion	WC1-fuzzy-medium		mapped
src/brains.c	3609	0040B730	0044B2E2	init_mission	init_mission	WC1-callgraph-propagated		mapped
src/brains.c	3612		00444F53	SpawnCapitalFlakProjectile	SpawnCapitalFlakProjectile	WC2-only		wc2-only
src/brains.c	3629		0044B29D	ResetWeaponDisplayPositions	ResetWeaponDisplayPositions	WC2-only		wc2-only
src/brains.c	3635	0040B7A0	0044BA73	prepare_mission	prepare_mission	WC1-order-semantics-verified		mapped
